time (MST),Gage Height(ft)-GCMRC-GCLT1,Gage Height Ice Affected On This Day-GCMRC-GCLT1,Gage Height Notes-GCMRC-GCLT1,Discharge(cfs)-GCMRC-GCLT1,Discharge Ice Affected On This Day-GCMRC-GCLT1,Discharge Notes-GCMRC-GCLT1,Air Temperature(°C)-GCMRC-GCLT1
2022-07-28T02:28:00Z,4.33,NO,"",115.14,NO,"",20.7
2022-07-28T02:29:00Z,4.06,NO,"",90.02,NO,"",20.7
2022-07-28T02:30:00Z,4.3,NO,"",112.53,NO,"",20.7
2022-07-28T02:31:00Z,4.16,NO,"",99.49,NO,"",20.7
2022-07-28T02:32:00Z,4.17,NO,"",99.81,NO,"",20.6
2022-07-28T02:33:00Z,4.06,NO,"",89.72,NO,"",20.6
2022-07-28T02:34:00Z,4.04,NO,"",88.23,NO,"",20.7
2022-07-28T02:35:00Z,4.15,NO,"",97.94,NO,"",20.7
2022-07-28T02:36:00Z,4.11,NO,"",94.26,NO,"",20.7
2022-07-28T02:37:00Z,3.75,NO,"",62.79,NO,"",20.7
2022-07-28T02:38:00Z,3.96,NO,"",80.88,NO,"",20.7
2022-07-28T02:39:00Z,4,NO,"",84.09,NO,"",20.7
2022-07-28T02:40:00Z,4.15,NO,"",98.25,NO,"",20.7
2022-07-28T02:41:00Z,4,NO,"",84.38,NO,"",20.7
2022-07-28T02:42:00Z,3.89,NO,"",74.31,NO,"",20.6
2022-07-28T02:43:00Z,3.5,NO,"",43.73,NO,"",20.7
2022-07-28T02:44:00Z,4.15,NO,"",97.64,NO,"",20.7
2022-07-28T02:45:00Z,3.85,NO,"",71.24,NO,"",20.7
2022-07-28T02:46:00Z,3.82,NO,"",68.75,NO,"",20.7
2022-07-28T02:47:00Z,3.84,NO,"",70.13,NO,"",20.7
2022-07-28T02:48:00Z,3.81,NO,"",67.65,NO,"",20.7
2022-07-28T02:49:00Z,3.67,NO,"",56.74,NO,"",20.7
2022-07-28T02:50:00Z,3.51,NO,"",44.21,NO,"",20.7
2022-07-28T02:51:00Z,3.63,NO,"",53.65,NO,"",20.7
2022-07-28T02:52:00Z,3.78,NO,"",65.48,NO,"",20.7
2022-07-28T02:53:00Z,3.44,NO,"",39.44,NO,"",20.6
2022-07-28T02:54:00Z,3.56,NO,"",47.88,NO,"",20.6
2022-07-28T02:55:00Z,3.54,NO,"",46.65,NO,"",20.7
2022-07-28T02:57:00Z,3.4,NO,"",36.65,NO,"",20.7
2022-07-28T02:58:00Z,3.51,NO,"",44.21,NO,"",20.7
2022-07-28T02:59:00Z,3.57,NO,"",48.87,NO,"",20.7
2022-07-28T03:00:00Z,3.49,NO,"",43.01,NO,"",20.7
2022-07-28T03:01:00Z,3.6,NO,"",50.87,NO,"",20.7
2022-07-28T03:04:00Z,3.49,NO,"",42.77,NO,"",20.8
2022-07-28T03:05:00Z,3.43,NO,"",38.74,NO,"",20.7
2022-07-28T03:06:00Z,3.46,NO,"",40.62,NO,"",20.7
2022-07-28T03:10:00Z,3.4,NO,"",36.42,NO,"",20.8
2022-07-28T03:15:00Z,3.28,NO,"",28.12,NO,"",20.8
2022-07-28T03:30:00Z,3.22,NO,"",24.47,NO,"",20.9
2022-07-28T03:45:00Z,3.16,NO,"",20.5,NO,"",20.9
2022-07-28T04:00:00Z,3.12,NO,"",18.27,NO,"",21.1
2022-07-28T04:15:00Z,3.05,NO,"",13.53,NO,"",21
2022-07-28T04:30:00Z,3.02,NO,"",11.99,NO,"",21.1
2022-07-28T04:45:00Z,2.99,NO,"",10.1,NO,"",21.2
2022-07-28T05:00:00Z,2.96,NO,"",8.43,NO,"",21.3
2022-07-28T05:15:00Z,2.91,NO,"",5.71,NO,"",21.3
2022-07-28T05:30:00Z,2.88,NO,"",3.94,NO,"",21.2
2022-07-28T05:45:00Z,2.85,NO,"",2.55,NO,"",21.3
2022-07-28T06:00:00Z,2.82,NO,"",0.84,NO,"",21.3
2022-07-28T23:50:00Z,3.4,NO,"",37.74,NO,"",24.5
2022-07-28T23:51:00Z,3.45,NO,"",41.48,NO,"",24.1
2022-07-28T23:56:00Z,3.49,NO,"",44.35,NO,"",23.6
2022-07-28T23:57:00Z,3.39,NO,"",36.82,NO,"",23.5
2022-07-28T23:58:00Z,3.47,NO,"",42.91,NO,"",23.5
2022-07-29T00:00:00Z,3.23,NO,"",26.19,NO,"",23.5
2022-07-29T00:04:00Z,3.42,NO,"",39.14,NO,"",23.5
2022-07-29T00:15:00Z,2.99,NO,"",11.34,NO,"",23.5
2022-07-29T00:30:00Z,2.9,NO,"",6.57,NO,"",23.6
